customer_id;name;email;phone;city;province;registration_date;gender;age_group
CUST0675;Surya Sinaga;suryasinaga348@yahoo.com;85259606339;Pontianak;Kalimantan Barat;03/06/2021;Male;45+
CUST0676;Indra Santoso;indrasantoso147@gmail.com;;Yogyakarta;DI Yogyakarta;20/05/2021;Male;25-34
CUST0677;Rina Hidayat;rinahidayat728@yahoo.com;85747472197;Surabaya;Jawa Timur;15/01/2023;Female;35-44
CUST0678;Gita Lestari;gitalestari376@gmail.com;85895516874;Surabaya;Jawa Timur;25/06/2024;Female;45+
CUST0679;Anggi Tarigan;anggitarigan159@gmail.com;81346296136;Padang;Sumatera Barat;02/10/2024;Female;18-24
CUST0680;Karina Sembiring;karinasembiring112@gmail.com;81321663651;Bekasi;Jawa Barat;03/12/2022;Female;45+
CUST0681;Alya Pohan;alyapohan286@gmail.com;85708272359;Surabaya;Jawa Timur;16/05/2024;Female;35-44
CUST0682;Kirana Tanjung;kiranatanjung219@gmail.com;81230644212;Bandung;Jawa Barat;15/07/2022;Female;25-34
CUST0683;Fatimah Sinaga;fatimahsinaga538@gmail.com;82242016542;Semarang;Jawa Tengah;17/12/2022;Female;45+
CUST0684;Mawar Maharani;mawarmaharani364@gmail.com;89696089319;Pontianak;Kalimantan Barat;24/10/2021;Female;25-34
CUST0685;Adrian Putri;adrianputri155@gmail.com;85727516480;Padang;Sumatera Barat;15/09/2021;Male;25-34
CUST0686;Aji Santoso;ajisantoso224@gmail.com;89636829635;Semarang;Jawa Tengah;27/01/2022;Male;45+
CUST0687;Budi Ramadhan;budiramadhan17@outlook.com;85248177665;Tangerang;Banten;16/01/2024;Male;25-34
CUST0688;Surya Kurniawan;suryakurniawan470@yahoo.com;85652892866;Malang;Jawa Timur;12/09/2024;Male;35-44
CUST0689;Yuli Cahyani;yulicahyani90@gmail.com;81310961798;Medan;Sumatera Utara;21/07/2024;Female;25-34
CUST0690;Eko Fauzi;ekofauzi217@gmail.com;82278613715;Padang;Sumatera Barat;26/04/2023;Male;45+
CUST0691;Kevin Iskandar;keviniskandar963@gmail.com;85338444463;Jakarta;DKI Jakarta;30/04/2023;Male;18-24
CUST0692;Kirana Hutapea;kiranahutapea326@gmail.com;85329638639;Depok;Jawa Barat;16/04/2021;Female;35-44
CUST0693;Fajar Saputri;fajarsaputri413@yahoo.com;85382631281;Manado;Sulawesi Utara;14/03/2023;Male;35-44
CUST0694;Toni Tarigan;tonitarigan972@yahoo.com;85331106092;Jakarta;DKI Jakarta;19/06/2024;Male;35-44
CUST0695;Bambang Ginting;bambangginting26@gmail.com;89627523343;Balikpapan;Kalimantan Timur;18/05/2022;Male;35-44
CUST0696;Rendi Hakim;rendihakim282@gmail.com;81320911791;Medan;Sumatera Utara;18/10/2021;Male;25-34
CUST0697;Bambang Hidayat;bambanghidayat865@gmail.com;85336170617;Bandung;Jawa Barat;07/03/2022;Male;35-44
CUST0698;Nadia Sinaga;nadiasinaga185@yahoo.com;85202990155;Pekanbaru;Riau;11/06/2024;Female;25-34
CUST0699;Naila Hakim;nailahakim198@gmail.com;87808088235;Medan;Sumatera Utara;21/03/2022;Female;18-24
CUST0700;Rina Lestari;rinalestari281@outlook.com;85731584776;Banjarmasin;Kalimantan Selatan;31/03/2023;Female;45+
CUST0701;Sari Rahmawati;sarirahmawati106@gmail.com;87894237676;Pontianak;Kalimantan Barat;11/07/2022;Female;35-44
CUST0702;Teguh Saputri;teguhsaputri205@gmail.com;87855172084;Manado;Sulawesi Utara;20/04/2023;Male;25-34
CUST0703;Maulana Hutapea;maulanahutapea408@outlook.com;81212562531;Semarang;Jawa Tengah;07/09/2024;Male;25-34
CUST0704;Nadia Kurniawan;nadiakurniawan327@gmail.com;89605379538;Bandung;Jawa Barat;01/03/2023;Female;25-34
CUST0705;Fitri Santoso;fitrisantoso285@gmail.com;89691966553;Semarang;Jawa Tengah;12/04/2021;Female;35-44
CUST0706;Tika Halim;tikahalim128@gmail.com;85729596390;Malang;Jawa Timur;06/02/2021;Female;25-34
CUST0707;Budi Simbolon;budisimbolon135@outlook.com;85608805017;Medan;Sumatera Utara;01/05/2023;Male;35-44
CUST0708;Sonia Aprilia;soniaaprilia82@gmail.com;85857906477;Medan;Sumatera Utara;05/02/2023;Female;45+
CUST0709;Diah Setiawan;diahsetiawan143@gmail.com;81356321358;Jakarta;DKI Jakarta;10/11/2024;Female;35-44
CUST0710;Sri Kurniawan;srikurniawan970@gmail.com;85214596422;Manado;Sulawesi Utara;02/08/2023;Female;18-24
CUST0711;Indah Sari;indahsari653@gmail.com;85718839774;Bekasi;Jawa Barat;16/09/2023;Female;18-24
CUST0712;Yuli Nugroho;yulinugroho572@outlook.com;82231170303;Padang;Sumatera Barat;28/02/2023;Female;18-24
CUST0713;Fitri Sari;fitrisari527@gmail.com;85347281235;Depok;Jawa Barat;16/07/2023;Female;35-44
CUST0714;Vera Iskandar;veraiskandar71@yahoo.com;85262491271;Medan;Sumatera Utara;08/05/2022;Female;18-24
CUST0715;Tika Wijaya;tikawijaya678@gmail.com;85875418156;Semarang;Jawa Tengah;05/11/2021;Female;25-34
CUST0716;Salsa Setiawan;salsasetiawan280@gmail.com;85310663436;Yogyakarta;DI Yogyakarta;01/05/2024;Female;25-34
CUST0717;Bagus Tanjung;bagustanjung698@gmail.com;81231310094;Palembang;Sumatera Selatan;15/05/2021;Male;25-34
CUST0718;Gita Iskandar;gitaiskandar403@gmail.com;81334732354;Pontianak;Kalimantan Barat;13/08/2022;Female;35-44
CUST0719;Aulia Cahyani;auliacahyani757@gmail.com;85232512257;Makassar;Sulawesi Selatan;27/01/2021;Female;35-44
CUST0720;Dewi Wardani;dewiwardani903@outlook.com;81320957907;Palembang;Sumatera Selatan;26/08/2023;Female;18-24
CUST0721;Irfan Fauzi;irfanfauzi538@yahoo.com;85822114577;Tangerang;Banten;23/01/2024;Male;25-34
CUST0722;Kirana Simbolon;kiranasimbolon848@gmail.com;85345897148;Jakarta;DKI Jakarta;30/10/2021;Female;45+
CUST0723;Satrio Anggraini;satrioanggraini510@outlook.com;81239653136;Medan;Sumatera Utara;15/07/2022;Male;35-44
CUST0724;Rio Hutapea;riohutapea272@yahoo.com;89555696443;Surabaya;Jawa Timur;01/04/2024;Male;25-34
CUST0725;Gita Kurniawan;gitakurniawan815@gmail.com;85795410727;Makassar;Sulawesi Selatan;08/12/2023;Female;45+
CUST0726;Satrio Maharani;satriomaharani499@outlook.com;85214070349;Medan;Sumatera Utara;19/04/2021;Male;25-34
CUST0727;Bella Saputra;bellasaputra258@gmail.com;82154882142;Semarang;Jawa Tengah;04/06/2023;Female;25-34
CUST0728;Diah Pratama;diahpratama956@gmail.com;85336661449;Malang;Jawa Timur;21/12/2021;Female;25-34
CUST0729;Arif Sari;arifsari700@yahoo.com;82242683441;Malang;Jawa Timur;06/03/2024;Male;45+
CUST0730;Mira Saputri;mirasaputri99@gmail.com;82187585756;Padang;Sumatera Barat;12/05/2023;Female;45+
CUST0731;Melati Wijaya;melatiwijaya91@gmail.com;82194398529;Balikpapan;Kalimantan Timur;04/03/2024;Female;35-44
CUST0732;Cinta Lestari;cintalestari687@gmail.com;81278701041;Bekasi;Jawa Barat;02/05/2024;Female;18-24
CUST0733;Hana Hasanah;hanahasanah125@gmail.com;89698038287;Makassar;Sulawesi Selatan;03/04/2022;Female;35-44
CUST0734;Dimas Yulianti;dimasyulianti737@outlook.com;81279311029;Medan;Sumatera Utara;01/12/2023;Male;18-24
CUST0735;Hana Wijaya;hanawijaya455@gmail.com;85601467238;Denpasar;Bali;08/06/2024;Female;35-44
CUST0736;Dani Kurniawan;danikurniawan150@gmail.com;89502232883;Pekanbaru;Riau;11/09/2023;Male;25-34
CUST0737;Aji Manurung;ajimanurung684@outlook.com;85266176620;Malang;Jawa Timur;26/07/2023;Male;18-24
CUST0738;Tania Yulianti;taniayulianti661@gmail.com;89597052774;Jakarta;DKI Jakarta;21/11/2021;Female;25-34
CUST0739;Dion Susanti;dionsusanti925@outlook.com;89686812259;Bekasi;Jawa Barat;31/07/2023;Male;35-44
CUST0740;Bayu Yulianti;bayuyulianti70@gmail.com;89576792988;Denpasar;Bali;23/09/2021;Male;35-44
CUST0741;Aji Aprilia;ajiaprilia633@gmail.com;85610023117;Pekanbaru;Riau;25/10/2022;Male;35-44
CUST0742;Adrian Suryadi;adriansuryadi922@gmail.com;82166109410;Bandung;Jawa Barat;24/06/2023;Male;35-44
CUST0743;Andi Wardani;andiwardani111@outlook.com;89676298334;Pekanbaru;Riau;16/06/2023;Male;35-44
CUST0744;Ratna Maharani;ratnamaharani834@gmail.com;85831901302;Jakarta;DKI Jakarta;07/01/2023;Female;35-44
CUST0745;Joko Hasanah;jokohasanah699@yahoo.com;89687339785;Tangerang;Banten;20/06/2024;Male;35-44
CUST0746;Joko Sinaga;jokosinaga641@gmail.com;85619128411;Pekanbaru;Riau;18/04/2022;Male;18-24
CUST0747;Dewi Hartono;dewihartono945@outlook.com;;Palembang;Sumatera Selatan;27/11/2023;Female;45+
CUST0748;Cinta Cahyani;cintacahyani560@gmail.com;89619740056;Denpasar;Bali;15/02/2022;Female;25-34
CUST0749;Fajar Susanti;fajarsusanti837@gmail.com;;Tangerang;Banten;25/05/2021;Male;45+
CUST0750;Dani Nugroho;daninugroho491@gmail.com;82140107835;Bogor;Jawa Barat;06/09/2023;Male;25-34
CUST0751;Doni Wijaya;doniwijaya27@gmail.com;82289608706;Depok;Jawa Barat;25/11/2024;Male;18-24
CUST0752;Hasan Lestari;hasanlestari449@gmail.com;81395535603;Palembang;Sumatera Selatan;08/07/2021;Male;25-34
CUST0753;Ratna Sembiring;ratnasembiring47@gmail.com;81230102724;Surabaya;Jawa Timur;06/10/2022;Female;25-34
CUST0754;Hadi Fauzi;hadifauzi621@yahoo.com;85671114837;Tangerang;Banten;28/03/2022;Male;25-34
CUST0755;Kirana Tarigan;rinalestari281@outlook.com;89538458810;Tangerang;Banten;22/04/2023;Female;35-44
CUST0756;Bayu Nugroho;bayunugroho934@yahoo.com;82183483152;Surabaya;Jawa Timur;27/04/2022;Male;35-44
CUST0757;Anton Kurniawan;antonkurniawan511@gmail.com;81244964104;Pontianak;Kalimantan Barat;26/02/2023;Male;25-34
CUST0758;Rendi Sinaga;rendisinaga230@gmail.com;82262680408;Tangerang;Banten;23/02/2021;Male;45+
CUST0759;Surya Hakim;suryahakim222@gmail.com;81259660186;Malang;Jawa Timur;01/01/2024;Male;25-34
CUST0760;Irfan Hutapea;irfanhutapea167@outlook.com;85673204413;Balikpapan;Kalimantan Timur;29/08/2022;Male;25-34
CUST0761;Gita Rahmawati;gitarahmawati276@outlook.com;89549014954;Yogyakarta;DI Yogyakarta;28/06/2023;Female;25-34
CUST0762;Vivi Pratama;vivipratama492@outlook.com;89583609149;Balikpapan;Kalimantan Timur;06/10/2022;Female;45+
CUST0763;Citra Rahmawati;citrarahmawati890@outlook.com;85723229031;Surabaya;Jawa Timur;13/01/2022;Female;35-44
CUST0764;Aji Putri;ajiputri567@gmail.com;89630440580;Pontianak;Kalimantan Barat;26/04/2022;Male;25-34
CUST0765;Selvi Kurniawan;selvikurniawan80@gmail.com;82235956164;Makassar;Sulawesi Selatan;20/02/2021;Female;25-34
CUST0766;Surya Halim;suryahalim482@outlook.com;85290250429;Jakarta;DKI Jakarta;06/08/2021;Male;25-34
CUST0767;Dion Siregar;dionsiregar730@gmail.com;85336902611;Palembang;Sumatera Selatan;03/03/2024;Male;25-34
CUST0768;Hasan Halim;hasanhalim751@gmail.com;81380978875;Denpasar;Bali;04/02/2022;Male;35-44
CUST0769;Anggi Hasanah;anggihasanah819@yahoo.com;85337513765;Bandung;Jawa Barat;22/12/2022;Female;25-34
CUST0770;Kirana Pohan;kiranapohan236@gmail.com;85763928369;Makassar;Sulawesi Selatan;25/05/2024;Female;25-34
CUST0771;Nadia Kurniawan;nadiakurniawan419@gmail.com;85682973270;Yogyakarta;DI Yogyakarta;05/09/2021;Female;25-34
CUST0772;Ferdi Pohan;ferdipohan130@gmail.com;81260212886;Bogor;Jawa Barat;27/12/2022;Male;18-24
CUST0773;Hadi Fauzi;hadifauzi345@gmail.com;85399910157;Bogor;Jawa Barat;15/07/2024;Male;25-34
CUST0774;Wahyu Pohan;wahyupohan752@yahoo.com;82198120995;Padang;Sumatera Barat;16/02/2023;Male;25-34
CUST0775;Hasna Sari;hasnasari968@outlook.com;81334750988;Manado;Sulawesi Utara;07/11/2023;Female;35-44
CUST0776;Nadia Saputri;nadiasaputri776@outlook.com;82120368499;Bekasi;Jawa Barat;23/07/2021;Female;25-34
CUST0777;Yuli Rahmawati;yulirahmawati450@gmail.com;82224491342;Medan;Sumatera Utara;28/02/2022;Female;25-34
CUST0778;Rani Wijaya;raniwijaya925@gmail.com;81288307053;Malang;Jawa Timur;15/03/2024;Female;25-34
CUST0779;Wulan Simbolon;wulansimbolon941@outlook.com;81317674124;Medan;Sumatera Utara;26/12/2022;Female;35-44
CUST0780;Doni Hidayat;donihidayat161@outlook.com;85854781506;Medan;Sumatera Utara;15/12/2024;Male;35-44
CUST0781;Melati Pratama;melatipratama252@gmail.com;82196334727;Yogyakarta;DI Yogyakarta;15/10/2023;Female;25-34
CUST0782;Rina Hutapea;rinahutapea4@yahoo.com;85617893206;Denpasar;Bali;10/06/2024;Female;25-34
CUST0783;Ridho Aprilia;ridhoaprilia544@gmail.com;89524347769;Tangerang;Banten;18/01/2024;Male;25-34
CUST0784;Nia Fauzi;niafauzi993@gmail.com;85753612751;Tangerang;Banten;28/11/2024;Female;25-34
CUST0785;Hana Manurung;hanamanurung422@gmail.com;;Balikpapan;Kalimantan Timur;24/10/2022;Female;25-34
CUST0786;Cinta Sinaga;cintasinaga409@gmail.com;;Bogor;Jawa Barat;30/03/2022;Female;25-34
CUST0787;Fitri Kurniawan;fitrikurniawan626@gmail.com;85329800615;Tangerang;Banten;07/02/2024;Female;18-24
CUST0788;Fitri Ramadhan;fitriramadhan204@gmail.com;82186342556;Semarang;Jawa Tengah;07/02/2024;Female;35-44
CUST0789;Eko Wijaya;ekowijaya105@gmail.com;85867024403;Palembang;Sumatera Selatan;11/03/2021;Male;25-34
CUST0790;Anggun Iskandar;angguniskandar838@yahoo.com;89641118600;Balikpapan;Kalimantan Timur;23/05/2024;Female;45+
CUST0791;Tania Iskandar;taniaiskandar852@yahoo.com;87845680447;Semarang;Jawa Tengah;24/07/2021;Female;25-34
CUST0792;Putra Saputri;putrasaputri440@outlook.com;81336847488;Palembang;Sumatera Selatan;23/02/2023;Male;18-24
CUST0793;Cinta Ramadhan;cintaramadhan732@gmail.com;81373906375;Pekanbaru;Riau;28/02/2024;Female;18-24
CUST0794;Indah Nugroho;indahnugroho575@gmail.com;82137931269;Pekanbaru;Riau;08/12/2023;Female;35-44
CUST0795;Doni Setiawan;donisetiawan259@gmail.com;85645205996;Jakarta;DKI Jakarta;04/07/2022;Male;35-44
CUST0796;Indra Sembiring;indrasembiring321@gmail.com;89535778811;Bogor;Jawa Barat;03/12/2024;Male;18-24
CUST0797;Siti Maharani;sitimaharani767@gmail.com;81323710672;Banjarmasin;Kalimantan Selatan;25/09/2023;Female;18-24
CUST0798;Pandu Iskandar;panduiskandar304@gmail.com;81364485959;Yogyakarta;DI Yogyakarta;17/10/2021;Male;25-34
CUST0799;Dani Ramadhan;daniramadhan620@gmail.com;85277352287;Jakarta;DKI Jakarta;13/10/2022;Male;25-34
CUST0800;Putri Saputra;putrisaputra719@outlook.com;82231875109;Padang;Sumatera Barat;02/05/2024;Female;18-24
